ClienteCPF;ClienteNome;ClienteSobrenome;ClienteSexo;ClienteNascimento;ClienteEstadoCivil;ClienteRua;ClienteNumero;ClienteBairro;ClienteCEP;ClienteCidade;ClienteEstado;ClientePais;ClienteRendaAnual;ClienteTelefone;ClienteEmail
757.013.478-83;Jessica;Alexander;F;1984-08-11 00:00:00.000;S;AUBE;1417;BOA VISTA;89222350;JOINVILLE;SC;BRASIL;60000;617-555-0146;jessica43@adventure-works.com
694.550.842-51;Carlos;Gray;M;1985-01-26 00:00:00.000;S;ALBERTO KROEHNE;130;ATIRADORES;89201460;JOINVILLE;SC;BRASIL;60000;252-555-0175;carlos7@adventure-works.com
583.617.355-03;Barbara;Jai;F;1982-10-25 00:00:00.000;S;MATILDE AMIN;145;BOA VISTA;89202451;JOINVILLE;SC;BRASIL;60000;361-555-0177;barbara42@adventure-works.com
615.299.947-82;Sara;Mitchell;F;1990-10-04 00:00:00.000;S;PERO VAZ DE CAMINHA;174;COSTA E SILVA;89222480;JOINVILLE;SC;Brasil;60000;537-555-0144;sara37@adventure-works.com
575.106.739-10;Jose;Turner;M;1984-11-21 00:00:00.000;S;RIACHUELO;238;BOM RETIRO;89201300;JOINVILLE;SC;BRASIL;40000;189-555-0195;jose42@adventure-works.com
709.700.946-44;Theodore;Diaz;M;1984-01-16 00:00:00.000;S;GENERAL VALGAS NEVES;202;ATIRADORES;89204020;JOINVILLE;SC;BRASIL;40000;690-555-0189;theodore3@adventure-works.com
995.982.250-87;Ian;Murphy;M;1983-06-29 00:00:00.000;S;RUA ALMIRANTE PINTO DA LUZ;105;GUANABARA;89204190;JOINVILLE;SC;BRASIL;60000;754-555-0141;ian82@adventure-works.com
777.672.475-55;Jerry;Nath;M;1992-02-24 00:00:00.000;S;GUARUJA;125;FLORESTA;89222480;JOINVILLE;SC;Brasil;60000;271-555-0115;jerry20@adventure-works.com
926.397.015-78;Destiny;James;F;1983-08-02 00:00:00.000;S;DONA FRANCISCA;260;CENTRO;89227200;JOINVILLE;SC;brasil;70000;913-555-0130;destiny43@adventure-works.com
918.693.727-07;Bailey;Phillips;F;1983-09-18 00:00:00.000;S;ALFREDO TRAPP;158;COSTA E SILVA;89201971;JOINVILLE;SC;BRASIL;50000;474-555-0183;bailey27@adventure-works.com
675.574.430-67;Timothy;Gonzalez;M;1993-09-10 00:00:00.000;S;TENENTE ANTONIO JOAO;215;BOM RETIRO;89217260;JOINVILLE;SC;BRASIL;50000;147-555-0193;timothy34@adventure-works.com
745.843.856-85;Chase;Morgan;M;1985-03-12 00:00:00.000;S;RUA HIGINO AGUIAR;287;COSTA E SILVA;89213000;JOINVILLE;SC;BRASIL;60000;194-555-0127;chase13@adventure-works.com
469.573.394-42;Alexia;Perry;F;1988-02-16 00:00:00.000;S;R. AUGUSTO WUNDERWALD;1460;COSTA E SILVA;89223063;JOINVILLE;SC;BRASIL;40000;193-555-0135;alexia7@adventure-works.com
867.429.992-62;Xavier;Rogers;M;1994-09-19 00:00:00.000;S;EPITACIO PESSOA;111;CENTRO;89222-350;JOINVILLE;SC;Brasil;40000;457-555-0162;xavier87@adventure-works.com
054.830.234-28;Lauren;Ross;F;1985-05-09 00:00:00.000;S;ALBERTO WIEST;190;COSTA E SILVA;89217100;JOINVILLE;SC;BRASIL;40000;143-555-0123;lauren51@adventure-works.com
296.690.135-07;Nicole;Thomas;F;1989-11-11 00:00:00.000;S;PRESIDENTE AFONSO PENNA;893;BUCAREM;89222-400;JOINVILLE;SC;BRASIL;40000;667-555-0136;nicole11@adventure-works.com
077.986.438-53;Isabel;Jenkins;F;1983-02-06 00:00:00.000;S;RUA PRESIDENTE VARGAS;814;PIRABEIRABA;89217200;JOINVILLE;SC;BRASIL;40000;774-555-0127;isabel7@adventure-works.com
763.720.509-34;Devin;Coleman;M;1989-07-18 00:00:00.000;S;RUA ARGERMIRO PETRY;10;MORRO DO MEIO;89222590;JOINVILLE;SC;BRASIL;40000;792-555-0157;devin44@adventure-works.com
802.367.945-29;Brendan;Chande;M;1987-03-27 00:00:00.000;S;R. SAO VICENTE;786;BOA VISTA;89223110;JOINVILLE;SC;BRASIL;40000;551-555-0157;brendan13@adventure-works.com
248.580.009-13;Jessie;Wang;M;1985-08-05 00:00:00.000;S;RUA PROFESSOR PEDRO VIEIRA;44;COSTA E SILVA;89248000;JOINVILLE;SC;BRASIL;40000;527-555-0124;jessie7@adventure-works.com
431.474.030-41;Jennifer;Baker;F;1984-12-30 00:00:00.000;S;BLUMENAU;123;CENTRO;89248000;JOINVILLE;SC;BRASIL;60000;506-555-0157;jennifer19@adventure-works.com
985.754.847-28;Aaron;Sharma;M;1983-11-23 00:00:00.000;S;GENERAL CAMARA;134;BOM RETIRO;89201260;JOINVILLE;SC;BRASIL;60000;500-555-0177;aaron30@adventure-works.com
455.922.407-87;Madison;Taylor;F;1984-05-10 00:00:00.000;S;R. DOS CRAVOS;290;GUANABARA;89223140;JOINVILLE;SC;BRASIL;60000;635-555-0173;madison9@adventure-works.com
063.116.540-27;Jan;Hernandez;F;1996-07-19 00:00:00.000;S;BORBA GATO;700;ATIRADORES;89201300;JOINVILLE;SC;BRASIL;60000;845-555-0160;jan15@adventure-works.com
227.952.186-07;Haley;Turner;F;1991-07-14 00:00:00.000;S;SANTA EDWIRGES;273;VILA NOVA;89201300;JOINVILLE;SC;BRASIL;60000;489-555-0139;haley44@adventure-works.com
664.312.727-95;Richard;Green;M;1985-04-17 00:00:00.000;S;R. BENJAMIN CONSTANT;1798;BOM RETIRO;89217100;JOINVILLE;SC;BRASIL;70000;142-555-0146;richard25@adventure-works.com
104.840.807-10;Jennifer;Stewart;F;1981-10-02 00:00:00.000;S;R. BOTAFOGO;453;FLORESTA;89222-000;JOINVILLE;SC;BRASIL;70000;159-555-0111;jennifer52@adventure-works.com
466.745.359-04;Lucas;Baker;M;1989-11-13 00:00:00.000;S;RUA TENENTE ANTONIO JOAO;2520;BOM RETIRO;89223080;JOINVILLE;SC;BRASIL;70000;787-555-0141;lucas48@adventure-works.com
438.762.855-62;James;Parker;M;1996-04-11 00:00:00.000;S;LAURO CARNEIRO DE LOYOLA;123;BOA VISTA;89223380;JOINVILLE;SC;Brasil;60000;730-555-0125;james57@adventure-works.com
802.814.755-02;Juan;Gray;M;1994-09-30 00:00:00.000;S;FLORIANOPOLIS;1281;GUANABARA;89223200;JOINVILLE;SC;BRASIL;60000;995-555-0114;juan16@adventure-works.com
407.643.281-89;Antonio;Washington;M;1994-10-19 00:00:00.000;S;R. SAO MIGUEL;57;BOA VISTA;89222-330;JOINVILLE;SC;Brasil;40000;373-555-0139;antonio13@adventure-works.com
096.686.509-07;Abigail;Brooks;F;1986-03-04 00:00:00.000;S;HILDEGARD NASS;403;ANITA GARIBALDI;89222350;JOINVILLE;SC;BRASIL;40000;367-555-0138;abigail22@adventure-works.com
529.055.615-04;Andrew;Rodriguez;M;1995-06-02 00:00:00.000;S;PASTOR WILLIAN QUAST;64;CERAMARTE;89222-320;JOINVILLE;SC;BRASIL;40000;586-555-0118;andrew27@adventure-works.com
764.464.698-26;Mary;Patterson;F;1985-08-11 00:00:00.000;S;R. DONA ELZA MEINERT;338;COSTA E SILVA;89223250;JOINVILLE;SC;BRASIL;40000;956-555-0136;mary40@adventure-works.com
421.284.864-96;Dalton;Morgan;M;1997-11-13 00:00:00.000;S;R. TIJUCAS;135;CENTRO;89223-270;JOINVILLE;SC;BRASIL;60000;530-555-0182;dalton84@adventure-works.com
662.235.250-30;Hannah;Patterson;F;1990-09-08 00:00:00.000;S;ALBERTO KROEHNE;76;ATIRADORES;89223160;JOINVILLE;SC;Brasil;70000;110-555-0136;hannah33@adventure-works.com
133.620.283-58;Joe;Torres;M;1986-02-05 00:00:00.000;S;R. SENADOR FELIPE SCHMIDT;362;CENTRO;89216580;JOINVILLE;SC;BRASIL;70000;450-555-0115;joe35@adventure-works.com
656.311.329-85;Morgan;Miller;F;1984-08-10 00:00:00.000;S;R. WALDEMIRO JOSE BORGES;5211;ITINGA;89227050;JOINVILLE;SC;BRASIL;70000;339-555-0137;morgan29@adventure-works.com
917.506.086-99;Daniel;Garcia;M;1986-05-03 00:00:00.000;S;ANTONIO AQUILINO CARDOSO;64;VOLTA REDONDA;89216400;JOINVILLE;SC;BRASIL;70000;125-555-0145;daniel8@adventure-works.com
596.853.610-07;Jose;Lal;M;1984-03-21 00:00:00.000;S;ELZA MEINERT;757;COSTA E SILVA;89216340;JOINVILLE;SC;BRASIL;70000;152-555-0130;jose23@adventure-works.com
513.920.390-56;Katelyn;Lopez;F;1985-06-17 00:00:00.000;S;CURITIBANOS;422;BUCAREIN;89216340;JOINVILLE;SC;BRASIL;60000;316-555-0185;katelyn45@adventure-works.com
313.791.665-04;Austin;Johnson;M;1994-03-02 00:00:00.000;S;DAS ORQUIDEAS;130;BOA VISTA;89217170;JOINVILLE;SC;Brasil;60000;163-555-0134;austin40@adventure-works.com
051.344.074-22;Rohinton;Wadia;F;1995-02-19 00:00:00.000;S;PROFA. SENHORINHA SOARES;127;ANITA GARIBALDI;89223260;JOINVILLE;SC;BRASIL;60000;792-555-0137;rohinton1@adventure-works.com
870.886.063-63;Morgan;Turner;F;1996-10-24 00:00:00.000;S;XV DE NOVEMBRO;1250;PIRABEIRABA;89203260;JOINVILLE;SC;BRASIL;70000;856-555-0168;morgan3@adventure-works.com
894.944.328-36;Jill;Martin;F;1992-03-01 00:00:00.000;S;INACIO BASTOS;1335;BUCAREIN;89227087;JOINVILLE;SC;Brasil;70000;884-555-0127;jill6@adventure-works.com
884.872.663-17;Aimee;She;F;1994-10-06 00:00:00.000;S;AV. GETULIO VARGAS;1095;BUCAREIN;89222-070;JOINVILLE;SC;BRASIL;70000;137-555-0149;aimee17@adventure-works.com
986.856.233-66;Jessie;Alonso;F;1987-10-29 00:00:00.000;S;R. FAXINAL;87;ESCOLINHA;89223010;JOINVILLE;SC;BRASIL;70000;579-555-0138;jessie6@adventure-works.com
730.750.566-72;Sara;Baker;F;1990-07-13 00:00:00.000;S;ABDON BATISTA;298;CENTRO;89223010;JOINVILLE;SC;BRASIL;60000;256-555-0180;sara43@adventure-works.com
534.305.771-25;Katherine;Martinez;F;1995-09-14 00:00:00.000;S;AV. CORONEL PROCOPIO GOMES;1510;BUCAREIN;89223-200;JOINVILLE;SC;Brasil;70000;584-555-0118;katherine88@adventure-works.com
154.908.949-00;Sophia;Campbell;F;1992-02-16 00:00:00.000;S;R. IRIRIU;736;BOA VISTA;89217000;JOINVILLE;SC;BRASIL;70000;766-555-0146;sophia5@adventure-works.com
692.801.391-20;Taylor;Garcia;F;1987-09-26 00:00:00.000;S;R. BOLIVIA;907;FLORESTA;89222490;JOINVILLE;SC;BRASIL;80000;301-555-0163;taylor63@adventure-works.com
072.404.246-59;Christian;Ross;M;1987-08-18 00:00:00.000;S;R. ICARAI;556;FLORESTA;89222400;JOINVILLE;SC;BRASIL;80000;123-555-0152;christian18@adventure-works.com
946.022.740-08;Zoe;Murphy;F;1986-09-16 00:00:00.000;S;R. DOS BAICARAS;542;PETROPOLIS;89223330;JOINVILLE;SC;BRASIL;40000;798-555-0157;zoe13@adventure-works.com
452.318.512-92;Oscar;Price;M;1990-09-13 00:00:00.000;S;R. LAURO CORDEIRO DE LOYOLA;123;BOA VISTA;89223120;JOINVILLE;SC;BRASIL;80000;389-555-0114;oscar9@adventure-works.com
952.969.038-56;Fernando;Flores;M;1995-09-23 00:00:00.000;S;RUA PORTO UNIÃO;850;ATIRADORES;89225-327;JOINVILLE;SC;BRASIL;80000;162-555-0175;fernando55@adventure-works.com
831.007.621-03;Elijah;Russell;M;1990-11-20 00:00:00.000;S;R. PIRATUBA;1646;BOM RETIRO;89212-002;JOINVILLE;SC;BRASIL;80000;188-555-0159;elijah21@adventure-works.com
232.450.904-20;Garrett;Travers;M;1989-05-04 00:00:00.000;S;R. CARAMURU;307;NOVA BRASILIA;89201700;JOINVILLE;SC;BRASIL;80000;879-555-0116;garrett9@adventure-works.com
823.388.111-66;Haley;Alexander;F;1986-03-25 00:00:00.000;S;R. ANITA GARIBALDI;1344;ANITA GARIBALDI;89227195;JOINVILLE;SC;BRASIL;80000;951-555-0164;haley38@adventure-works.com
293.059.277-24;Justin;Rodriguez;M;1991-09-26 00:00:00.000;S;R. RIO DOCA;573;GUANABARA;89222330;JOINVILLE;SC;Brasil;80000;211-555-0112;justin48@adventure-works.com
251.381.094-04;Tyler;Brown;M;1994-09-28 00:00:00.000;S;R. GUATEMALA;137;ITAUM;89223-340;JOINVILLE;SC;BRASIL;60000;801-555-0121;tyler9@adventure-works.com
135.844.908-04;Julian;Patterson;M;1987-01-17 00:00:00.000;S;R. SEBASTIAO S. DE BORBA;405;ESPINHEIROS;89222535;JOINVILLE;SC;BRASIL;60000;603-555-0169;julian12@adventure-works.com
659.861.280-32;Sean;Nelson;M;1999-05-18 00:00:00.000;S;R. MINISTRO CALOGERAS;956;CENTRO;89216520;JOINVILLE;SC;BRASIL;40000;314-555-0153;sean41@adventure-works.com
594.636.617-20;Justin;Wilson;M;1982-06-24 00:00:00.000;C;RUA CONSELHEIRO MAFRA;45;CENTRO;89201480;JOINVILLE;SC;BRASIL;50000;585-555-0152;justin38@adventure-works.com
503.390.559-23;Christy;Nara;F;1981-05-03 00:00:00.000;S;MARIA M. HASSELMANN;116;VILA NOVA;89237-663;JOINVILLE;SC;BRASIL;50000;639-555-0189;christy34@adventure-works.com
317.498.819-24;Michele;Alvarez;F;1982-10-18 00:00:00.000;C;RUA JACINTO MACHADO;162;ITAUM;89209010;JOINVILLE;SC;BRASIL;50000;103-555-0162;michele39@adventure-works.com
195.298.865-93;Natalie;Jones;F;1982-01-27 00:00:00.000;S;RUA GUAIRA;2071;AVENTUREIRO;89225301;JOINVILLE;SC;BRASIL;30000;119-555-0148;natalie71@adventure-works.com
537.767.557-53;Savannah;Reed;F;1981-05-05 00:00:00.000;C;BRACO DO NORTE;790;ATIRADORES;89203030;JOINVILLE;SC;BRASIL;50000;503-555-0151;savannah18@adventure-works.com
470.402.075-96;Cassidy;Diaz;F;1981-05-16 00:00:00.000;S;HILÁRIO TEIXEIRA;45;AVENTUREIRO;89225678;JOINVILLE;SC;BRASIL;50000;323-555-0140;cassidy23@adventure-works.com
596.557.644-91;Joshua;Lewis;M;1981-06-14 00:00:00.000;C;R. ALFERES SCHMIDT;852;BOA VISTA;89228300;JOINVILLE;SC;BRASIL;50000;365-555-0198;joshua23@adventure-works.com
924.283.962-61;Faith;Reed;F;1983-01-07 00:00:00.000;S;JUTA W. J. WENDEL;257;COSTA E SILVA;89218470;JOINVILLE;SC;BRASIL;50000;727-555-0162;faith36@adventure-works.com
283.983.787-49;Brooke;Ramirez;F;1981-07-16 00:00:00.000;C;RUA CARAVELAS;26;FLORESTA;89212-408;JOINVILLE;SC;BRASIL;50000;729-555-0139;brooke7@adventure-works.com
034.829.392-74;Jada;Mitchell;F;1981-08-01 00:00:00.000;S;SANTA CATARINA;2431;FLORESTA;89212001;JOINVILLE;SC;BRASIL;60000;416-555-0196;jada23@adventure-works.com
703.266.176-66;Kyle;Russell;M;1982-05-25 00:00:00.000;C;COMENDADOR ARAUJO;44;BOM RETIRO;89222585;JOINVILLE;SC;BRASIL;60000;473-555-0199;kyle15@adventure-works.com
594.694.302-97;Grace;Jones;F;1982-11-19 00:00:00.000;S;R. DILHERMANDO REIS;199;COMASA;89228330;JOINVILLE;SC;BRASIL;60000;388-555-0168;grace2@adventure-works.com
368.069.743-28;Jason;Mitchell;M;1981-08-15 00:00:00.000;C;TENENTE ANTONIO JOÃO;2655;BOM RETIRO;89230100;JOINVILLE;SC;BRASIL;60000;480-555-0139;jason40@adventure-works.com
337.430.833-93;Christian;Walker;M;1982-04-20 00:00:00.000;S;BAGE;141;ATIRADORES;89203290;JOINVILLE;SC;BRASIL;60000;531-555-0113;christian44@adventure-works.com
174.390.585-75;Seth;Hernandez;M;1982-03-23 00:00:00.000;C;RUA PIO S SANTANA;419;JARDIM IRIRIU;89224005;JOINVILLE;SC;BRASIL;60000;195-555-0146;seth26@adventure-works.com
812.796.343-01;Isabella;Young;F;1981-04-07 00:00:00.000;S;PEDRO DOS PASSOS;189;AVENTUREIRO;89225120;JOINVILLE;SC;BRASIL;60000;747-555-0149;isabella56@adventure-works.com
797.256.422-10;Jordan;Coleman;M;1981-05-18 00:00:00.000;S;IGNACIO ALVES DA MAIA;187;BOA VISTA;89206060;JOINVILLE;SC;BRASIL;40000;996-555-0179;jordan2@adventure-works.com
422.416.605-19;Blake;Garcia;M;1983-05-11 00:00:00.000;S;MARTIN RICHTER;295;ATIRADORES;89203250;JOINVILLE;SC;BRASIL;70000;713-555-0128;blake16@adventure-works.com
199.151.272-89;Nicole;Walker;F;1983-05-05 00:00:00.000;S;DOS TABAJARAS;26;PETROPOLIS;89208635;JOINVILLE;SC;BRASIL;70000;129-555-0165;nicole23@adventure-works.com
750.005.750-07;Katherine;Carter;F;1983-08-19 00:00:00.000;S;HERMANN LANGE;122;COSTA E SILVA;89219160;JOINVILLE;SC;BRASIL;70000;572-555-0120;katherine58@adventure-works.com
747.022.822-97;Olivia;Peterson;F;1981-02-05 00:00:00.000;S;ISOUDE PAULO;179;NOVA BRASÍLIA;89214650;JOINVILLE;SC;BRASIL;40000;409-555-0135;olivia40@adventure-works.com
789.297.906-22;Jessica;Wood;F;1982-11-19 00:00:00.000;S;DAS DOMESTICAS;552;COSTA E SILVA;89220700;JOINVILLE;SC;BRASIL;60000;130-555-0137;jessica26@adventure-works.com
402.086.815-12;Elizabeth;Thompson;F;1982-06-09 00:00:00.000;S;RUA  SANTO AMARO DA PURIFICACA;387;PARQUE GUARANI;89235800;JOINVILLE;SC;BRASIL;60000;465-555-0154;elizabeth19@adventure-works.com
757.821.570-84;Chloe;Rivera;F;1981-09-22 00:00:00.000;S;TIJUCAS;235;CENTRO;89204020;JOINVILLE;SC;BRASIL;60000;372-555-0142;chloe54@adventure-works.com
899.720.730-10;Lucas;Scott;M;1982-07-23 00:00:00.000;S;SAMUEL HEUSY;241;BOM RETIRO;89223270;JOINVILLE;SC;BRASIL;60000;764-555-0119;lucas46@adventure-works.com
654.307.483-78;Nathaniel;James;M;1983-01-19 00:00:00.000;S;CERRO AZUL;479;NOVA BRASILIA;89213480;JOINVILLE;SC;BRASIL;40000;112-555-0116;nathaniel0@adventure-works.com
089.353.446-02;Jessica;Peterson;F;1982-04-30 00:00:00.000;S;LAURA ALVES SILVEIRA;239;JARDIM SOFIA;89223393;JOINVILLE;SC;BRASIL;70000;974-555-0184;jessica17@adventure-works.com
799.042.031-59;Kaitlyn;Adams;F;1983-05-05 00:00:00.000;S;MANOEL SILVEIRA;108;JARDIM SOFIA;89223470;JOINVILLE;SC;BRASIL;70000;512-555-0158;kaitlyn13@adventure-works.com
135.224.613-97;Jillian;Garcia;F;1981-02-14 00:00:00.000;S;HELENA DEGELMANN;145;COSTA E SILVA;89218580;JOINVILLE;SC;BRASIL;70000;386-555-0159;jillian15@adventure-works.com
964.031.748-89;Dalton;Bennett;M;1981-11-02 00:00:00.000;S;RUFINO HEIDEMANN;75;RIO BONITO;89239800;JOINVILLE;SC;BRASIL;70000;941-555-0138;dalton46@adventure-works.com
283.325.042-27;Faith;Patterson;F;1982-11-27 00:00:00.000;S;PROFESSOR JAMES FRUCHTUK;1330;COSTA E SILVA;89218550;JOINVILLE;SC;BRASIL;60000;148-555-0143;faith9@adventure-works.com
237.448.809-73;Ryan;Zhang;M;1981-12-23 00:00:00.000;S;R. PIO XII;441;BOM RETIRO;89223330;JOINVILLE;SC;BRASIL;60000;295-555-0128;ryan27@adventure-works.com
967.858.333-41;Adrian;Bell;M;1983-04-11 00:00:00.000;S;PLINIO SEIFFERT;85;AVENTUREIRO;89226230;JOINVILLE;SC;BRASIL;60000;254-555-0175;adrian15@adventure-works.com
191.245.583-50;Jonathan;Brown;M;1985-01-10 00:00:00.000;S;PARINTINTINS;118;COSTA E SILVA;89217334;JOINVILLE;SC;BRASIL;60000;108-555-0111;jonathan54@adventure-works.com
889.565.814-30;Madison;White;F;1983-02-22 00:00:00.000;C;XV DE NOVEMBRO;761;CENTRO;89201601;JOINVILLE;SC;BRASIL;60000;813-555-0171;madison13@adventure-works.com
946.992.094-26;Alexis;Diaz;F;1981-04-11 00:00:00.000;S;MISAEL GERALDINO DE ALMEIDA;45;AVENTUREIRO;89225620;JOINVILLE;SC;BRASIL;60000;409-555-0139;alexis45@adventure-works.com
538.555.616-30;Christine;Nara;F;1981-12-17 00:00:00.000;S;RIACHUELO;238;BOM RETIRO;89223110;JOINVILLE;SC;BRASIL;60000;792-555-0139;christine12@adventure-works.com
014.883.155-86;Edgar;Sai;M;1981-03-01 00:00:00.000;C;GENERAL VALGAS NEVES;202;ATIRADORES;89203015;JOINVILLE;SC;BRASIL;60000;525-555-0117;edgar6@adventure-works.com
522.516.463-98;Melissa;Sanchez;F;1981-05-26 00:00:00.000;S;GUARUJA;125;FLORESTA;89210300;JOINVILLE;SC;BRASIL;60000;409-555-0153;melissa40@adventure-works.com
896.937.752-73;Richard;Mitchell;M;1981-09-12 00:00:00.000;S;SERVIDAO BUCAREIN;993;BUCAREIN;89202360;JOINVILLE;SC;BRASIL;60000;142-555-0165;richard30@adventure-works.com
372.639.564-96;Patrick;Stewart;M;1982-09-25 00:00:00.000;C;RUA JARIVA;149;GUANABARA;89207-780;JOINVILLE;SC;BRASIL;60000;115-555-0181;patrick27@adventure-works.com
245.664.667-47;Hannah;Anderson;F;1984-09-27 00:00:00.000;S;TENENTE ANTONIO JOÃO;2655;BOM RETIRO;89223100;JOINVILLE;SC;BRASIL;70000;819-555-0146;hannah9@adventure-works.com
280.263.299-16;Latoya;Shen;F;1981-03-13 00:00:00.000;S;HELMUTH FALLGATTER;1123;BOA VISTA;89205300;JOINVILLE;SC;BRASIL;80000;390-555-0186;latoya2@adventure-works.com
771.382.738-60;Kurt;Sharma;M;1982-04-06 00:00:00.000;C;ESTRADA PALMEIRAS;85;RIO BONITO;89239790;JOINVILLE;SC;BRASIL;80000;146-555-0179;kurt9@adventure-works.com
941.455.489-37;Katelyn;Parker;F;1981-05-23 00:00:00.000;S;RUA MARECHAL MALLET;84;BOA VISTA;89206640;JOINVILLE;SC;BRASIL;60000;451-555-0135;katelyn30@adventure-works.com
639.801.449-30;Joseph;White;M;1985-06-17 00:00:00.000;S;RUA JOAQUIM GIRARDI;329;VILA NOVA;89237110;JOINVILLE;SC;BRASIL;60000;149-555-0116;joseph19@adventure-works.com
371.057.102-73;Aaron;Ross;M;1985-04-18 00:00:00.000;C;SAMUEL HEUSY;72;BOM RETIRO;89223270;JOINVILLE;SC;BRASIL;60000;175-555-0139;aaron3@adventure-works.com
691.753.287-78;Blake;Patterson;M;1983-12-18 00:00:00.000;S;ANTÔNIO SCHMIDTT;135;COSTA E SILVA;89220-333;JOINVILLE;SC;BRASIL;60000;473-555-0194;blake58@adventure-works.com
614.519.718-70;Whitney;Lopez;F;1984-03-22 00:00:00.000;S;RUA ARACUA;153;COSTA E SILVA;89220120;JOINVILLE;SC;BRASIL;70000;307-555-0113;whitney15@adventure-works.com
848.706.380-94;Jamie;Liang;F;1985-04-22 00:00:00.000;S;HENRIQUE MIERS;209;COSTA E SILVA;89218600;JOINVILLE;SC;BRASIL;70000;138-555-0111;jamie20@adventure-works.com
200.307.816-40;Julio;Ortega;M;1981-02-07 00:00:00.000;C;PIRATUBA;1580;BOM RETIRO;89222365;JOINVILLE;SC;BRASIL;90000;1 (11) 500 555-0180;julio23@adventure-works.com
054.033.049-12;Orlando;Carlson;M;1983-05-19 00:00:00.000;S;MARAJO;458;ATIRADORES;89203140;JOINVILLE;SC;BRASIL;90000;1 (11) 500 555-0111;orlando18@adventure-works.com
905.884.750-09;Ann;Gonzalez;F;1983-07-02 00:00:00.000;S;RUA AQUIDABAN;155;ATIRADORES;89201760;JOINVILLE;SC;BRASIL;100000;1 (11) 500 555-0118;ann23@adventure-works.com
121.847.498-92;Dustin;Chander;M;1983-01-18 00:00:00.000;C;AVENIDA SANTOS DUMONT;6800;AVENTUREIRO;89223001;JOINVILLE;SC;BRASIL;100000;1 (11) 500 555-0196;dustin16@adventure-works.com
054.163.195-60;Frank;Carlson;M;2007-07-10 00:00:00.000;S;RIO DO BRAÇO;215;JARDIM SOFIA;89223-535;JOINVILLE;SC;BRASIL;100000;1 (11) 500 555-0160;frank26@adventure-works.com
537.278.412-05;Orlando;Ashe;M;1990-12-29 00:00:00.000;S;RUA LONDRINA;231;NOVA BRASILIA;89220700;JOINVILLE;SC;BRASIL;60000;1 (11) 500 555-0184;orlando5@adventure-works.com
458.553.748-94;Angela;Henderson;F;1981-03-26 00:00:00.000;C;RUA FERNANDO WESLING;147;ESPINHEIROS;89228825;JOINVILLE;SC;BRASIL;80000;1 (11) 500 555-0118;angela7@adventure-works.com
903.356.961-01;Brenda;Perez;F;1981-04-02 00:00:00.000;S;Alex Holz;220;Jardim Sofia;89223400;JOINVILLE;SC;BRASIL;80000;1 (11) 500 555-0181;brenda25@adventure-works.com
023.406.532-05;Byron;Carlson;M;1983-08-07 00:00:00.000;S;RUA FERNANDO WESLING;147;ESPINHEIROS;89228825;JOINVILLE;SC;BRASIL;90000;1 (11) 500 555-0115;byron12@adventure-works.com
482.213.248-98;Stacy;Alvarez;F;1982-03-05 00:00:00.000;S;RUA ALBANO SCHMIDT;5047;BOA VISTA;89227701;JOINVILLE;SC;BRASIL;60000;1 (11) 500 555-0171;stacy6@adventure-works.com
736.458.922-71;Drew;Pal;M;1983-03-05 00:00:00.000;C;RUA CAPISTRANO DE ABREU;148;GUANABARA;89207500;JOINVILLE;SC;BRASIL;70000;1 (11) 500 555-0151;drew13@adventure-works.com
954.135.986-18;Kate;Raji;F;1982-11-17 00:00:00.000;S;RUA PADRE KOLB;99;BUCAREIN;89202000;JOINVILLE;SC;BRASIL;110000;1 (11) 500 555-0124;kate18@adventure-works.com
474.699.095-28;Kaylee;Cook;F;1982-07-04 00:00:00.000;S;RUA PERNAMBUCO;357;ATIRADORES;89201550;JOINVILLE;SC;BRASIL;110000;1 (11) 500 555-0188;kaylee18@adventure-works.com
355.420.692-79;Isaiah;Ramirez;M;1981-07-06 00:00:00.000;C;RUA ISABEL C. NASCIMENTO;14;ADHEMAR GARCIA;89230400;JOINVILLE;SC;BRASIL;110000;1 (11) 500 555-0177;isaiah6@adventure-works.com
979.853.410-45;Gabriella;Sanders;F;1981-12-26 00:00:00.000;S;RUA ARAGUAIA;155;GUANABARA;89207810;JOINVILLE;SC;BRASIL;80000;1 (11) 500 555-0115;gabriella1@adventure-works.com
220.411.434-82;Sarah;Garcia;F;1982-08-08 00:00:00.000;S;RUA  GEN. GOES MONTEIRO;136;BOA VISTA;89206320;JOINVILLE;SC;BRASIL;80000;1 (11) 500 555-0145;sarah18@adventure-works.com
513.081.049-09;Rafael;Tang;M;1984-03-20 00:00:00.000;C;RUA MANOEL CALIXTO RODRIGUES;14;JARDIM SOFIA;89223700;JOINVILLE;SC;BRASIL;80000;1 (11) 500 555-0157;rafael27@adventure-works.com
968.792.467-50;Nichole;She;F;1983-03-04 00:00:00.000;S;R. JOSE ANTONIO SALLES;485;JARDIM IRIRIU;89224300;JOINVILLE;SC;BRASIL;80000;1 (11) 500 555-0168;nichole0@adventure-works.com
252.690.570-05;Jaclyn;Zheng;F;1981-01-13 00:00:00.000;S;RUA ALEXANDRE SCHLEM;753;ANITA GARIBALDI;89202180;JOINVILLE;SC;BRASIL;80000;1 (11) 500 555-0117;jaclyn21@adventure-works.com
